ciso_primary_key,mailpieceid,parcelidcode,detailsequence,createdtimestamp,mailerid,sourceid,ServiceTypeCode,applicationid,constructcode,mailclasscode,USPSDimensionalHeight,USPSDimensionalLength,USPSDimensionalWidth,customerrecordstartdate,delinked,MID_LAST_UPD_USERID,MID_LAST_UPD_DATE,CRID,CRID_cmra_flag,CRID_msp_flag,UBK,icr,ict_filedate,manifest,manifest_createdtimestamp,manifestid,icr_or_manifest,spef,prtnrscan_createdtimestamp,prtnrscan_eventcode,symbology_mismatch,scanned,firstscan_createdtimestamp,firstscan_eventcode,firstscan_zipcode,firstscan_Longitude,firstscan_Latitude,firstscan_CITY,firstscan_STATECODE,firstscan_STATENAME,firstscan_COUNTYNM,startacceptancezipcode,startacceptance_Longitude,startacceptance_Latitude,startacceptance_CITY,startacceptance_STATECODE,startacceptance_COUNTYNM,deliveryzipcode,ptsaddressid,destaddress_zipcode,destaddress_CITY,destaddress_STATENAME,destaddress_STATECODE,destaddress_Longitude,destaddress_Latitude,ptsphysicaladdressid,physaddress_zipcode,physaddress_CITY,physaddress_STATENAME,ptsreturnaddressid,returnaddress_zipcode,returnaddress_CITY,returnaddress_STATENAME,returnaddress_STATECODE,firstscan_dest_zone,start_dest_zone,firstscan_zone_gt_start_zone,firstzip_startzip_diff,potential_fraud,intercepted_fraud,weight_default,attaches_to_weight
3719441812339,b11b8822bcaff60f86f505d025d83189d20ba209a9ef8b5c11af9f1e24d8451b,f3adc34d82e1cd15830e7b2161b3e1c51d085cf60ce503e6153e80b3575d805e,18727515,2024-05-01T07:14:32.000Z,db6e72fb5c808979c9a0fce4a528f16f7b0000881e1f588ceeb1e2b5bbbfb654,,612,92,C04,PS,0.0,0.0,0.0,2019-11-15,1,56c4a184af1ebe3f10c645b68dcbfc2684f2253c96f6a84dbb4e41a4f332cd55,2019-11-15,87998ec5b06ef5e18a6a767d4b1ea64beceeccbaf76114cd97715154d854ba6c,False,Y,670f91546d8a63a017446c543b3c5f492ecfd0ca6ac826d2b2a0b3ab68405aca,0,,1,2024-05-04T13:23:28.000Z,75992ab7e49882fde942bd201e252f1c4ec45065578864659747d2aeca8c2f11,1,1,2024-05-01T07:14:32.000Z,82,1,1,2024-05-06T16:36:10.000Z,7,29464,-79.846061,32.82026,Mount Pleasant,SC,South Carolina,Charleston,29464.0,-79.846061,32.82026,Mount Pleasant,SC,Charleston,29464.0,a1010fafe6b7b6edad7a14bb72766adff6dcfdf1814f2b68137f02b373f60e05,29464.0,Mount Pleasant,South Carolina,SC,-79.846061,32.82026,a1010fafe6b7b6edad7a14bb72766adff6dcfdf1814f2b68137f02b373f60e05,29464.0,Mount Pleasant,South Carolina,,,,,,1.0,1.0,0,1,True,1,1,1
3719441812340,83f8f2856d90f325b3af48373f87dbe49ec5a65cb8a481715ec4a682bd25c318,0769bda5f32b2f2783a54ba3ff01c5ee73e38b43220dc9161453cd2aecb9bc0e,18731215,2024-05-01T04:16:33.000Z,db6e72fb5c808979c9a0fce4a528f16f7b0000881e1f588ceeb1e2b5bbbfb654,,612,92,C04,PS,9.06,10.47,12.4,2019-11-15,1,56c4a184af1ebe3f10c645b68dcbfc2684f2253c96f6a84dbb4e41a4f332cd55,2019-11-15,87998ec5b06ef5e18a6a767d4b1ea64beceeccbaf76114cd97715154d854ba6c,False,Y,670f91546d8a63a017446c543b3c5f492ecfd0ca6ac826d2b2a0b3ab68405aca,0,,1,2024-05-01T05:16:33.000Z,5150c2b9dbb57f038bf640cfd3e1b434a8ed963f460280eb9d61819bef45dba6,1,1,2024-05-01T04:16:33.000Z,81,1,1,2024-05-04T06:53:15.000Z,7,91505,-118.342586,34.17091,Burbank,CA,California,Los Angeles,91505.0,-118.342586,34.17091,Burbank,CA,Los Angeles,91352.0,846efad702cef19b37d44985191606743b85f3c1c05fc9aa10fd3ad838bf3b6f,91352.0,Sun Valley,California,CA,-118.36035,34.224912,846efad702cef19b37d44985191606743b85f3c1c05fc9aa10fd3ad838bf3b6f,91352.0,Sun Valley,California,,,,,,1.0,1.0,0,1,True,1,1,1
3719441812341,36b001f04a50fa18b5afd7020ef04fa8214dade4f4eda5cddaa02d2453c480f0,78f233408a7668d2d45a9f48007436f46bcf6071c0b4771176d11d7e4ea8c39d,18733264,2024-05-01T05:15:35.000Z,db6e72fb5c808979c9a0fce4a528f16f7b0000881e1f588ceeb1e2b5bbbfb654,,612,92,C04,PS,0.0,0.0,0.0,2019-11-15,1,56c4a184af1ebe3f10c645b68dcbfc2684f2253c96f6a84dbb4e41a4f332cd55,2019-11-15,87998ec5b06ef5e18a6a767d4b1ea64beceeccbaf76114cd97715154d854ba6c,False,Y,670f91546d8a63a017446c543b3c5f492ecfd0ca6ac826d2b2a0b3ab68405aca,0,,1,2024-05-02T09:28:16.000Z,4fb31b58331ec3fbd5cf4e25b25c566af05e1a2b166be876de0bd8a082e3de45,1,1,2024-05-01T05:15:35.000Z,82,1,1,2024-05-02T14:18:59.000Z,7,85653,-111.294865,32.414714,Marana,AZ,Arizona,Pima,85653.0,-111.294865,32.414714,Marana,AZ,Pima,85653.0,bf1f16457aba65db950adf07905977865b4d44bdff6911119ac1aa20506d264d,85653.0,Marana,Arizona,AZ,-111.294865,32.414714,bf1f16457aba65db950adf07905977865b4d44bdff6911119ac1aa20506d264d,85653.0,Marana,Arizona,,,,,,1.0,1.0,0,1,True,1,1,1
3719441812342,4684ab0e12155f1e5050f93964665dff5b6e493f92ba4f2401f34cc73b5886a1,b27ad8c7b26bdaa50c294f570658e238bb254f50bf6add8067da87983e296c56,18733325,2024-05-01T18:16:16.000Z,db6e72fb5c808979c9a0fce4a528f16f7b0000881e1f588ceeb1e2b5bbbfb654,,612,92,C04,PS,0.0,0.0,0.0,2019-11-15,1,56c4a184af1ebe3f10c645b68dcbfc2684f2253c96f6a84dbb4e41a4f332cd55,2019-11-15,87998ec5b06ef5e18a6a767d4b1ea64beceeccbaf76114cd97715154d854ba6c,False,Y,670f91546d8a63a017446c543b3c5f492ecfd0ca6ac826d2b2a0b3ab68405aca,0,,1,2024-05-03T09:22:02.000Z,c51c8d2b587bd22be8027045ee5319fe29e2b9601585430f40481695f5bcf416,1,1,2024-05-01T18:16:16.000Z,82,1,1,2024-05-03T09:48:23.000Z,7,95035,-121.888801,37.438136,Milpitas,CA,California,Santa Clara,95035.0,-121.888801,37.438136,Milpitas,CA,Santa Clara,95035.0,c5d9130ff2489aa6db1bb37b225c823552e7a1b63627568d8fab6fa76c44bbf9,95035.0,Milpitas,California,CA,-121.888801,37.438136,c5d9130ff2489aa6db1bb37b225c823552e7a1b63627568d8fab6fa76c44bbf9,95035.0,Milpitas,California,,,,,,1.0,1.0,0,1,True,1,1,1
3719441812343,27dfe36b742f8a8d7fde2bc6f2558f64b2a97a06467532440134ffe3b22e596b,31a7887d62649332cb2f358d7a5485c4389e3792f2c3e85d065186a7dc04c864,18736562,2024-05-01T07:14:32.000Z,db6e72fb5c808979c9a0fce4a528f16f7b0000881e1f588ceeb1e2b5bbbfb654,,612,92,C04,PS,0.0,0.0,0.0,2019-11-15,1,56c4a184af1ebe3f10c645b68dcbfc2684f2253c96f6a84dbb4e41a4f332cd55,2019-11-15,87998ec5b06ef5e18a6a767d4b1ea64beceeccbaf76114cd97715154d854ba6c,False,Y,670f91546d8a63a017446c543b3c5f492ecfd0ca6ac826d2b2a0b3ab68405aca,0,,1,2024-05-02T09:30:13.000Z,09a4e2cf93f7e24585e3d57b5a022873a87f7e279a0c9a7560deb338a1bd1c26,1,1,2024-05-01T07:14:32.000Z,82,1,1,2024-05-02T12:10:25.000Z,7,95842,-121.345044,38.692841,Sacramento,CA,California,Sacramento,95842.0,-121.345044,38.692841,Sacramento,CA,Sacramento,95842.0,2b795dd3a625b080a062a9ec11b3b8fc4d0fc20cd7543eb7949026111ffffe46,95842.0,Sacramento,California,CA,-121.345044,38.692841,2b795dd3a625b080a062a9ec11b3b8fc4d0fc20cd7543eb7949026111ffffe46,95842.0,Sacramento,California,,,,,,1.0,1.0,0,1,True,1,1,1
3719441812344,7ebf9ed8b8bfae7c9b06ba4cfc044de39849ae781cc3a8fd6db805746988de35,97ddcedc9e53b03c2fb4fc7ccd236ea417faa7ee3bc6007cb09ea70490dce7fc,18738801,2024-05-01T21:19:25.000Z,db6e72fb5c808979c9a0fce4a528f16f7b0000881e1f588ceeb1e2b5bbbfb654,,612,92,C04,PS,6.7,11.9,9.4,2019-11-15,1,56c4a184af1ebe3f10c645b68dcbfc2684f2253c96f6a84dbb4e41a4f332cd55,2019-11-15,87998ec5b06ef5e18a6a767d4b1ea64beceeccbaf76114cd97715154d854ba6c,False,Y,670f91546d8a63a017446c543b3c5f492ecfd0ca6ac826d2b2a0b3ab68405aca,0,,1,2024-05-01T21:19:25.000Z,f3520a234c14218c308a7c557dbe339f6bb289de12dff87bc49681fb08d0b354,1,1,2024-05-01T22:17:38.000Z,81,1,1,2024-05-02T20:33:36.000Z,7,92803,-117.938825,33.839709,Anaheim,CA,California,Orange,92803.0,-117.938825,33.839709,Anaheim,CA,Orange,92805.0,93906460fed4b08475bbe587a7514dc18885c9686a029cdece018880098232a1,92805.0,Anaheim,California,CA,-117.908583,33.835916,93906460fed4b08475bbe587a7514dc18885c9686a029cdece018880098232a1,92805.0,Anaheim,California,,,,,,1.0,1.0,0,1,True,1,1,1
3719441812345,1ba13bc8aee56c81360b3eda04a9f47a08ebf3af56d207edd69f1a908bb613f1,1c7ab0133ca30993285db67baff33c097b0a30cd40c5990f25ffba60ebfff5c1,58808250,2024-05-01T07:14:32.000Z,db6e72fb5c808979c9a0fce4a528f16f7b0000881e1f588ceeb1e2b5bbbfb654,,612,92,C04,PS,0.0,0.0,0.0,2019-11-15,1,56c4a184af1ebe3f10c645b68dcbfc2684f2253c96f6a84dbb4e41a4f332cd55,2019-11-15,87998ec5b06ef5e18a6a767d4b1ea64beceeccbaf76114cd97715154d854ba6c,False,Y,670f91546d8a63a017446c543b3c5f492ecfd0ca6ac826d2b2a0b3ab68405aca,0,,1,2024-05-06T05:21:53.000Z,e3759ee398c3164cb942b1437229e9f618e21a2478de0d242de2edd57d127833,1,1,2024-05-01T07:14:32.000Z,82,1,1,2024-05-06T16:52:52.000Z,3,80014,-104.83698,39.65988,Aurora,CO,Colorado,Arapahoe,80014.0,-104.83698,39.65988,Aurora,CO,Arapahoe,80014.0,c048cd05063244d5d56dc5f7a8068c355f364b611e6a7bbd76d18fc8f07d9751,80014.0,Aurora,Colorado,CO,-104.83698,39.65988,c048cd05063244d5d56dc5f7a8068c355f364b611e6a7bbd76d18fc8f07d9751,80014.0,Aurora,Colorado,,,,,,1.0,1.0,0,1,True,1,1,1
3719441812346,fd03e819de0d10d9d60cf2f53b0ae3e3ab174f3351b14ad73af4d76f847b7184,e64e6bb6530eec51c770af1588f78a871c5283266fbb5405c987d6a0f22747f0,58816552,2024-05-01T01:18:32.000Z,db6e72fb5c808979c9a0fce4a528f16f7b0000881e1f588ceeb1e2b5bbbfb654,,612,92,C04,PS,0.0,0.0,0.0,2019-11-15,1,56c4a184af1ebe3f10c645b68dcbfc2684f2253c96f6a84dbb4e41a4f332cd55,2019-11-15,87998ec5b06ef5e18a6a767d4b1ea64beceeccbaf76114cd97715154d854ba6c,False,Y,670f91546d8a63a017446c543b3c5f492ecfd0ca6ac826d2b2a0b3ab68405aca,0,,1,2024-05-03T05:28:36.000Z,c88c34dc6fbb2f0b418e5dfc50a11d83098a7bf20bc61635ee06f928e0544c93,1,1,2024-05-01T01:18:32.000Z,82,1,1,2024-05-05T03:23:13.000Z,7,29063,-81.195991,34.122153,Irmo,SC,South Carolina,Richland,29063.0,-81.195991,34.122153,Irmo,SC,Richland,29063.0,4881ee113c3df28f324822cb328be7e732416ecf062a01b0bf023d222e8d4a6e,29063.0,Irmo,South Carolina,SC,-81.195991,34.122153,4881ee113c3df28f324822cb328be7e732416ecf062a01b0bf023d222e8d4a6e,29063.0,Irmo,South Carolina,,,,,,1.0,1.0,0,1,True,1,1,1
3719441812769,522d0538e91ea1bc323e3d7d6e9b2ed88f8c5594ad8786e5f543e2c09fb75063,a097ac36b0487ac556729e4cbd506838247a0ba31a88403d594b9ef7eb367531,3765661,2024-05-01T01:48:40.000Z,13d219aa8f4585142438e5fd401db1101e593873927ecd73aa55e32ac4d09190,,612,92,C04,PS,0.0,0.0,0.0,2022-02-17,1,b1ec955ac08e728ddae19704f5f8a8f175675649d7b0e4c397f265bbd0ba4a9f,2022-02-17,60483d21deaf001cf21dca3dd0909824693976dd88030295047d691966319ea4,False,N,db983607a6aff11022e47a8f412d4385db246aa88b28cd3e46e547f211d2b934,0,,1,2024-05-01T05:31:03.000Z,c0f25e6eccae20600f57c7ade4d4f0bc9df5441ee589bf1c50353408b4f134f4,1,1,2024-05-01T01:48:40.000Z,80,1,1,2024-05-02T04:34:23.000Z,7,71730,-92.664791,33.214492,El Dorado,AR,Arkansas,Union,71730.0,-92.664791,33.214492,El Dorado,AR,Union,71730.0,39ae67642c575c59cde1f1205923149da5f8bd45ef7e73db00590dc5716f7a2c,71730.0,El Dorado,Arkansas,AR,-92.664791,33.214492,39ae67642c575c59cde1f1205923149da5f8bd45ef7e73db00590dc5716f7a2c,71730.0,El Dorado,Arkansas,177d1fa4202aafb90dd2b2ab46a5fe452721d7c4d7069417a12bb7920ed94432,72206.0,Little Rock,Arkansas,AR,1.0,1.0,0,1,True,1,1,1
3719441814211,127d709bd2f7b82cf167ac795894aaea1d146647d3a73554e3f556543ae47aea,aeca30d0c3e926ee45ddeefe39576b6bf1ef66c0e0ad2ed136c00885d7fcfab0,543407521510,2024-05-01T12:35:45.000Z,50f653ff408935cf02daf087907820047b7122ded6476785625a8a3f923e267b,,612,92,C10,PS,2.36,10.47,8.46,2021-04-26,1,3cbc045a50bb1b574a2a84ab9c48f4107d24e6e6f42f4f73cbfba1b1d618817b,2021-04-26,b7d7c0eb5354d0a43954b914bc8d49a6431d8a3e76111c262277d08c055cb1ff,False,Y,540929cd9aaaa9a02807b0ff2c5938c38f6af305997c9c0d21f0fbd9b607d0bf,0,,1,2024-05-01T12:35:45.000Z,200b303f98c0b29afcfa6a921bb29df9b5063338df93e0d12115ebd0196ca8b5,1,0,,,1,1,2024-05-03T04:32:46.000Z,7,98373,-122.32328,47.131712,Puyallup,WA,Washington,Pierce,98373.0,-122.32328,47.131712,Puyallup,WA,Pierce,98374.0,6e012bb3aaba65237f2f7a2e79748db15b96f33134cf5ff6b75ec09c6040461f,98374.0,Puyallup,Washington,WA,-122.26679,47.14203,6e012bb3aaba65237f2f7a2e79748db15b96f33134cf5ff6b75ec09c6040461f,98374.0,Puyallup,Washington,,,,,,1.0,1.0,0,1,True,1,1,1
3719441814217,536a253d8df9b1fa53fa57e10d4ec778a8b92e5d7ec8efc142249b411a1bdfef,ca6c996679ef08ba02e046dad3929dcf69ed3ab162e05398a577e0689ed84248,543482450712,2024-05-01T11:33:25.000Z,50f653ff408935cf02daf087907820047b7122ded6476785625a8a3f923e267b,,612,92,C10,PS,0.0,0.0,0.0,2021-04-26,1,3cbc045a50bb1b574a2a84ab9c48f4107d24e6e6f42f4f73cbfba1b1d618817b,2021-04-26,b7d7c0eb5354d0a43954b914bc8d49a6431d8a3e76111c262277d08c055cb1ff,False,Y,540929cd9aaaa9a02807b0ff2c5938c38f6af305997c9c0d21f0fbd9b607d0bf,0,,1,2024-05-01T11:33:25.000Z,26417841f839c9d68920bfcab71621ea3488a828f3d856f17ee0b5742ddeaa4f,1,0,,,1,1,2024-05-03T07:21:06.000Z,7,76450,-98.633058,33.063225,Graham,TX,Texas,Young,76161.0,-97.353001,32.805706,Fort Worth,TX,Tarrant,76450.0,d0f8baa056a40ea8d0c3278b918f948b7890c46dfa987704078e6c95a493e388,76450.0,Graham,Texas,TX,-98.633058,33.063225,d0f8baa056a40ea8d0c3278b918f948b7890c46dfa987704078e6c95a493e388,76450.0,Graham,Texas,,,,,,1.0,2.0,0,2,True,1,1,1
3719441814218,9e78782f0aaeb8f46ae8316144fa6e209f221bde99555794a39520663cc34119,25f4211f6c9ba5046de8b092141784b4f4f00707c7ea863aae41e55913f7060c,543482508956,2024-05-01T11:33:15.000Z,50f653ff408935cf02daf087907820047b7122ded6476785625a8a3f923e267b,,612,92,C10,PS,0.0,0.0,0.0,2021-04-26,1,3cbc045a50bb1b574a2a84ab9c48f4107d24e6e6f42f4f73cbfba1b1d618817b,2021-04-26,b7d7c0eb5354d0a43954b914bc8d49a6431d8a3e76111c262277d08c055cb1ff,False,Y,540929cd9aaaa9a02807b0ff2c5938c38f6af305997c9c0d21f0fbd9b607d0bf,0,,1,2024-05-01T11:33:15.000Z,b0931113a06672cb3494a4c6909b75c9635c436641b4772692743310e456cf34,1,0,,,1,1,2024-05-03T08:06:49.000Z,7,77016,-95.303513,29.856433,Houston,TX,Texas,Harris,77016.0,-95.303513,29.856433,Houston,TX,Harris,77078.0,105ecfff50e47165df4aefe963d608544f8665bea7c28d09a0e29207a6b4dbe6,77078.0,Houston,Texas,TX,-95.255477,29.858532,105ecfff50e47165df4aefe963d608544f8665bea7c28d09a0e29207a6b4dbe6,77078.0,Houston,Texas,,,,,,1.0,1.0,0,1,True,1,1,1
3719441814219,ee3178064e45489cfa170b9d30dbc77ba3a027fa639d0e81de9adca28f4558a3,5e1162dcfb87c7567f0729bf8f38f02b0dfe249ea6eb335976178e5bb44330a6,543482537499,2024-05-01T12:39:49.000Z,50f653ff408935cf02daf087907820047b7122ded6476785625a8a3f923e267b,,612,92,C10,PS,1.77,11.81,11.81,2021-04-26,1,3cbc045a50bb1b574a2a84ab9c48f4107d24e6e6f42f4f73cbfba1b1d618817b,2021-04-26,b7d7c0eb5354d0a43954b914bc8d49a6431d8a3e76111c262277d08c055cb1ff,False,Y,540929cd9aaaa9a02807b0ff2c5938c38f6af305997c9c0d21f0fbd9b607d0bf,0,,1,2024-05-01T12:39:49.000Z,debe8a1bfba00756e65279ce09c4ce9e84a64131323dd74e98691458a50b4377,1,0,,,1,1,2024-05-02T16:04:56.000Z,10,99224,-117.62609,47.692675,Spokane,WA,Washington,Spokane,99224.0,-117.62609,47.692675,Spokane,WA,Spokane,99156.0,ff0e5c1eea47b0f05c723a8d7dd341ad1b589361582a8a1b365d880345443e96,99156.0,Newport,Washington,WA,-117.178085,48.166272,ff0e5c1eea47b0f05c723a8d7dd341ad1b589361582a8a1b365d880345443e96,99156.0,Newport,Washington,,,,,,1.0,1.0,0,1,True,1,1,1
3719441814220,bdcbe10601d128c3e27e6968faec470d1b846db5fb0ffe384f92b2e9bd7e17b7,d2ef304deb06952648934c5346b8f052438085dd8d4a6af91ca6bd6f721b0e72,543482538724,2024-05-01T12:36:46.000Z,50f653ff408935cf02daf087907820047b7122ded6476785625a8a3f923e267b,,612,92,C10,PS,0.0,0.0,0.0,2021-04-26,1,3cbc045a50bb1b574a2a84ab9c48f4107d24e6e6f42f4f73cbfba1b1d618817b,2021-04-26,b7d7c0eb5354d0a43954b914bc8d49a6431d8a3e76111c262277d08c055cb1ff,False,Y,540929cd9aaaa9a02807b0ff2c5938c38f6af305997c9c0d21f0fbd9b607d0bf,0,,1,2024-05-01T12:36:46.000Z,04a90657758108800705e70a78324689ab92ac7c8651549a5adfb186fc0485e9,1,0,,,1,1,2024-05-02T17:50:52.000Z,7,98409,-122.478327,47.207636,Tacoma,WA,Washington,Pierce,98409.0,-122.478327,47.207636,Tacoma,WA,Pierce,98404.0,0f4dfab85d51416a1c807c6f540170e775cceb6b636ec32c2dca1dc7f7a00ce7,98404.0,Tacoma,Washington,WA,-122.40959,47.212637,0f4dfab85d51416a1c807c6f540170e775cceb6b636ec32c2dca1dc7f7a00ce7,98404.0,Tacoma,Washington,,,,,,1.0,1.0,0,1,True,1,1,1
3719441814221,4bf162056c28236f8b1fef0164570098947d89e9a7b2d4914c889f2032c1ac35,dbe87709c8bbc809f06d58d9933f96f9c784de5ecb1ad816e005d0f46b18055a,543482539578,2024-05-01T12:36:02.000Z,50f653ff408935cf02daf087907820047b7122ded6476785625a8a3f923e267b,,612,92,C10,PS,1.77,9.41,10.24,2021-04-26,1,3cbc045a50bb1b574a2a84ab9c48f4107d24e6e6f42f4f73cbfba1b1d618817b,2021-04-26,b7d7c0eb5354d0a43954b914bc8d49a6431d8a3e76111c262277d08c055cb1ff,False,Y,540929cd9aaaa9a02807b0ff2c5938c38f6af305997c9c0d21f0fbd9b607d0bf,0,,1,2024-05-01T12:36:02.000Z,622e6eac56fdce97d812930ed2c31f446a7e4c34ab697e05e56ce1a1a79020fa,1,0,,,1,1,2024-05-03T07:10:57.000Z,7,98661,-122.623251,45.644628,Vancouver,WA,Washington,Clark,98661.0,-122.623251,45.644628,Vancouver,WA,Clark,98663.0,10853a8f3e39cf4446052767072babe5ab05bd87ca24e0f210239584c137d37f,98663.0,Vancouver,Washington,WA,-122.656498,45.652447,10853a8f3e39cf4446052767072babe5ab05bd87ca24e0f210239584c137d37f,98663.0,Vancouver,Washington,,,,,,1.0,1.0,0,1,True,1,1,1
3719441814222,64fc7bff7b4a9dd9481e058430c88a0c0497208e080b9e47a0ed69b5c1fa13c7,ad9e70eeb8b78d3a43d188b22a4c47b292b3dafd02b0f75157a594fbf96ec01b,543482602807,2024-05-01T12:03:25.000Z,50f653ff408935cf02daf087907820047b7122ded6476785625a8a3f923e267b,,612,92,C10,PS,0.0,0.0,0.0,2021-04-26,1,3cbc045a50bb1b574a2a84ab9c48f4107d24e6e6f42f4f73cbfba1b1d618817b,2021-04-26,b7d7c0eb5354d0a43954b914bc8d49a6431d8a3e76111c262277d08c055cb1ff,False,Y,540929cd9aaaa9a02807b0ff2c5938c38f6af305997c9c0d21f0fbd9b607d0bf,0,,1,2024-05-01T12:03:25.000Z,b62a53e95200877fb4eb2181dedb54b81e81ddf6142cfc7b7b4a2aa6ad78bd45,1,0,,,1,1,2024-05-02T16:02:50.000Z,7,78586,-97.66464,26.18562,San Benito,TX,Texas,Cameron,78586.0,-97.66464,26.18562,San Benito,TX,Cameron,78586.0,e86a299943e67f057006746a7950d907bf81bd1a5ac43f3906925da55fe6bb79,78586.0,San Benito,Texas,TX,-97.66464,26.18562,e86a299943e67f057006746a7950d907bf81bd1a5ac43f3906925da55fe6bb79,78586.0,San Benito,Texas,,,,,,1.0,1.0,0,1,True,1,1,1
3719441814223,84739f6d852d151107cb45646bbaf0273254c568ab5a30d77f1df754c1c0e592,5bb47ecf7af3b252563a580450d9099e20cec86387bd260677bcbcd4274fad68,543482602838,2024-05-01T11:19:20.000Z,50f653ff408935cf02daf087907820047b7122ded6476785625a8a3f923e267b,,612,92,C10,PS,0.0,0.0,0.0,2021-04-26,1,3cbc045a50bb1b574a2a84ab9c48f4107d24e6e6f42f4f73cbfba1b1d618817b,2021-04-26,b7d7c0eb5354d0a43954b914bc8d49a6431d8a3e76111c262277d08c055cb1ff,False,Y,540929cd9aaaa9a02807b0ff2c5938c38f6af305997c9c0d21f0fbd9b607d0bf,0,,1,2024-05-01T11:19:20.000Z,5a6b8f160c4f9d6c31415ec0ecdd45096cc6ff20511ca78b37d75bddb3b04f3f,1,0,,,1,1,2024-05-03T08:39:24.000Z,7,77566,-95.444189,29.041532,Lake Jackson,TX,Texas,Brazoria,77315.0,-95.317465,29.929363,North Houston,TX,Harris,77531.0,8971a47d3b0ff21d3f6482ee4868541822a74e912a5600972a11e97ccb4815c2,77531.0,Clute,Texas,TX,-95.40216,29.04606,8971a47d3b0ff21d3f6482ee4868541822a74e912a5600972a11e97ccb4815c2,77531.0,Clute,Texas,,,,,,1.0,2.0,0,2,True,1,1,1
3719441814224,6d6e567a3a42bdd58ca8eac897ab35bffa9fe17d4f9b0e183ec81a6892861bc0,131f9e1d252d13e9dcf715353f2a9f57b043da8567be2a645fd66459382a18cd,543482603064,2024-05-01T11:18:42.000Z,50f653ff408935cf02daf087907820047b7122ded6476785625a8a3f923e267b,,612,92,C10,PS,0.0,0.0,0.0,2021-04-26,1,3cbc045a50bb1b574a2a84ab9c48f4107d24e6e6f42f4f73cbfba1b1d618817b,2021-04-26,b7d7c0eb5354d0a43954b914bc8d49a6431d8a3e76111c262277d08c055cb1ff,False,Y,540929cd9aaaa9a02807b0ff2c5938c38f6af305997c9c0d21f0fbd9b607d0bf,0,,1,2024-05-01T11:18:42.000Z,83fef5ecafff69923c7ade6963f3857712f547f2792db09b8605ce7a54acded9,1,0,,,1,1,2024-05-02T17:05:05.000Z,7,75215,-96.761227,32.750302,Dallas,TX,Texas,Dallas,75215.0,-96.761227,32.750302,Dallas,TX,Dallas,75215.0,02ec4dd5254e94763618e9f8a511117dfc9b68e0e3b3102e7459b72e4f260d6f,75215.0,Dallas,Texas,TX,-96.761227,32.750302,02ec4dd5254e94763618e9f8a511117dfc9b68e0e3b3102e7459b72e4f260d6f,75215.0,Dallas,Texas,,,,,,1.0,1.0,0,1,True,1,1,1
3719441814225,6568c547c2c9e621888546fdd2e836efbb0475ae4118fd8a0af34f94ee97635a,392108cd05ec097f9fbdbdf9821b77a10c7ee73ee21b6d060b89a3c033db4b65,543482608359,2024-05-01T11:33:59.000Z,50f653ff408935cf02daf087907820047b7122ded6476785625a8a3f923e267b,,612,92,C10,PS,0.0,0.0,0.0,2021-04-26,1,3cbc045a50bb1b574a2a84ab9c48f4107d24e6e6f42f4f73cbfba1b1d618817b,2021-04-26,b7d7c0eb5354d0a43954b914bc8d49a6431d8a3e76111c262277d08c055cb1ff,False,Y,540929cd9aaaa9a02807b0ff2c5938c38f6af305997c9c0d21f0fbd9b607d0bf,0,,1,2024-05-01T11:33:59.000Z,839153065522d8c49c30074044783a4aa23d55d6cb963d028410b8aabd2ad310,1,0,,,1,1,2024-05-04T15:04:32.000Z,7,75211,-96.88866,32.81622,Dallas,TX,Texas,Dallas,75211.0,-96.88866,32.81622,Dallas,TX,Dallas,75211.0,078907f15244731dd64227c48bb6a65c8e159d7e88b315d37962037c603c725a,75211.0,Dallas,Texas,TX,-96.88866,32.81622,078907f15244731dd64227c48bb6a65c8e159d7e88b315d37962037c603c725a,75211.0,Dallas,Texas,,,,,,1.0,1.0,0,1,True,1,1,1
3719441814226,b6d6eca41a262081b5e255852ba4f8050b4487d102205ab12b492843b1449e56,6a6003e26b71ce7caac11519924a2cd044c02280471862cec66b39150b28cbfa,543482620207,2024-05-01T11:32:39.000Z,50f653ff408935cf02daf087907820047b7122ded6476785625a8a3f923e267b,,612,92,C10,PS,0.0,0.0,0.0,2021-04-26,1,3cbc045a50bb1b574a2a84ab9c48f4107d24e6e6f42f4f73cbfba1b1d618817b,2021-04-26,b7d7c0eb5354d0a43954b914bc8d49a6431d8a3e76111c262277d08c055cb1ff,False,Y,540929cd9aaaa9a02807b0ff2c5938c38f6af305997c9c0d21f0fbd9b607d0bf,0,,1,2024-05-01T11:32:39.000Z,6be0d95adccf00a308737f24cc5c9c7ebc7405b974875d0a03ec6f80538b34c3,1,0,,,1,1,2024-05-02T04:08:01.000Z,7,75028,-97.067657,33.033405,Flower Mound,TX,Texas,Denton,75028.0,-97.067657,33.033405,Flower Mound,TX,Denton,75028.0,55a48ff93c832a06387f810571c84fc0df606111dd601fe3f5dc348a1c6e829b,75028.0,Flower Mound,Texas,TX,-97.067657,33.033405,55a48ff93c832a06387f810571c84fc0df606111dd601fe3f5dc348a1c6e829b,75028.0,Flower Mound,Texas,,,,,,1.0,1.0,0,1,True,1,1,1
